SalesID,OrderDate,CustomerID,ProductID,SalesPersonID,StoreID,Quantity,UnitPrice,DiscountPct,SalesAmount,PaymentMethod,Channel,Returned,DeliveryDays,CustomerRating
610,2023-05-26,1783,75,24,2,8,171.63,20,1098.43,Card,Online,Yes,5,2
611,2023-08-13,1251,68,12,7,3,285.06,20,684.14,Card,Online,No,2,1
612,2025-05-01,1346,174,14,10,3,315.56,0,946.68,NetBanking,Online,No,6,2
613,2024-06-23,1121,160,10,5,7,705.14,0,4935.98,Cash,Online,No,6,3
614,2024-09-05,1601,110,13,18,4,738.39,20,2362.85,UPI,Online,No,4,1
615,2024-10-06,1500,72,14,3,3,684.17,20,1642.01,NetBanking,Online,Yes,9,4
616,2025-02-08,1475,166,12,11,9,311.93,20,2245.9,UPI,Retail,No,8,3
617,2024-08-18,1224,103,13,15,10,526.8,5,5004.6,Cash,Retail,Yes,5,4
618,2024-01-22,1260,147,36,3,3,749.69,10,2024.16,Cash,Online,No,8,5
619,2023-12-27,1636,59,22,14,10,52.09,20,416.72,NetBanking,Retail,No,7,3
620,2025-04-03,1183,128,29,8,6,232.96,0,1397.76,UPI,Online,No,2,3
621,2025-05-12,1283,129,15,4,9,446.39,0,4017.51,Card,Online,No,1,5
622,2023-07-25,1309,86,48,9,4,546.58,10,1967.69,Cash,Online,No,1,3
623,2023-10-16,1775,89,42,1,7,757.74,20,4243.34,NetBanking,Online,No,4,2
624,2025-01-10,1601,192,36,15,4,390.06,20,1248.19,NetBanking,Retail,Yes,6,2
625,2024-03-15,1571,198,2,12,7,183.48,15,1091.71,Cash,Online,No,1,4
626,2025-04-09,1435,169,44,13,6,285.06,15,1453.81,UPI,Retail,Yes,10,1
627,2023-05-23,1622,40,37,13,6,463.19,20,2223.31,NetBanking,Online,No,2,5
628,2024-01-31,1462,49,41,10,8,104.74,20,670.34,Card,Online,Yes,9,2
629,2023-02-02,1203,177,5,13,10,401.12,5,3810.64,UPI,Online,Yes,5,5
630,2023-03-13,1175,117,21,14,1,307.55,0,307.55,NetBanking,Online,Yes,3,5
631,2024-03-04,1133,123,14,10,2,323.41,5,614.48,NetBanking,Retail,Yes,10,5
632,2023-11-14,1282,151,13,1,4,411.93,15,1400.56,Cash,Retail,Yes,7,5
633,2025-04-06,1502,64,30,15,9,276.54,20,1991.09,Card,Online,No,8,3
634,2024-12-18,1425,183,16,6,5,325.05,5,1543.99,NetBanking,Retail,No,3,5
635,2023-04-08,1280,101,41,18,1,206.96,5,196.61,UPI,Online,Yes,8,4
636,2025-02-19,1773,142,7,17,2,796.35,0,1592.7,UPI,Retail,No,3,3
637,2023-08-01,1654,130,45,15,1,380.49,0,380.49,NetBanking,Retail,No,4,4
638,2023-02-08,1334,3,43,15,5,109.45,5,519.89,NetBanking,Retail,Yes,2,5
639,2024-11-03,1165,63,11,1,8,129.4,10,931.68,Card,Online,No,2,5
640,2025-01-29,1693,101,18,5,3,80.52,0,241.56,NetBanking,Retail,Yes,4,1
641,2024-11-22,1650,137,34,4,4,364.81,0,1459.24,NetBanking,Retail,No,1,5
642,2023-01-05,1383,13,16,7,7,618.35,5,4112.03,Card,Online,No,1,1
643,2023-12-12,1680,50,11,6,2,192.04,0,384.08,Card,Retail,Yes,6,3
644,2024-07-29,1404,161,28,4,4,507.25,20,1623.2,Cash,Online,Yes,6,3
645,2023-06-27,1398,4,14,15,7,530.11,0,3710.77,Cash,Online,No,10,3
646,2023-02-14,1511,18,7,18,4,340.66,20,1090.11,Cash,Retail,Yes,10,3
647,2024-10-08,1340,179,12,11,7,548.76,5,3649.25,NetBanking,Online,No,1,5
648,2024-08-22,1515,115,38,1,7,418.6,5,2783.69,Cash,Online,Yes,5,2
649,2025-01-25,1140,110,24,16,4,503.42,0,2013.68,UPI,Online,Yes,7,2
650,2024-10-19,1454,10,48,11,4,740.26,20,2368.83,Cash,Retail,No,1,5
651,2025-03-21,1750,107,22,11,5,605.43,5,2875.79,Cash,Online,Yes,4,2
652,2024-09-14,1644,98,1,3,9,270.88,15,2072.23,NetBanking,Online,Yes,1,2
653,2023-07-29,1209,33,16,17,2,155.47,20,248.75,Card,Retail,No,5,2
654,2025-01-08,1254,51,20,10,4,350.73,20,1122.34,NetBanking,Online,No,8,1
655,2024-01-04,1432,102,33,20,7,150.86,15,897.62,NetBanking,Online,No,1,4
656,2024-03-13,1566,22,47,6,5,484.24,5,2300.14,UPI,Retail,No,5,4
657,2023-10-18,1341,97,9,16,9,492.7,0,4434.3,Cash,Online,Yes,1,1
658,2025-06-01,1404,129,48,12,6,403.33,15,2056.98,NetBanking,Retail,No,10,1
659,2024-02-23,1166,10,13,14,2,320.16,20,512.26,UPI,Retail,No,6,1
660,2024-10-28,1489,99,3,12,7,593.82,5,3948.9,Card,Online,No,10,4
661,2024-11-28,1678,38,11,1,5,212.98,20,851.92,Card,Online,No,7,5
662,2023-03-24,1437,133,17,10,4,703.28,5,2672.46,NetBanking,Retail,No,2,1
663,2024-10-13,1766,147,14,13,6,655.1,10,3537.54,UPI,Online,Yes,8,1
664,2023-04-10,1750,18,28,6,7,429.47,10,2705.66,Cash,Retail,Yes,3,2
665,2024-05-13,1580,47,14,6,9,759.82,15,5812.62,Cash,Online,Yes,4,3
666,2025-06-11,1111,105,41,6,8,508.93,20,3257.15,Card,Retail,Yes,7,1
667,2023-10-11,1489,17,32,4,6,43.14,5,245.9,Card,Online,No,1,5
668,2025-03-19,1384,11,39,17,2,184.63,0,369.26,UPI,Retail,No,6,5
669,2024-03-15,1322,87,16,12,6,551.85,10,2979.99,NetBanking,Retail,Yes,6,3
670,2025-04-05,1742,26,9,1,1,376.4,15,319.94,Card,Retail,Yes,6,4
671,2024-09-25,1003,176,41,11,8,421.63,5,3204.39,Card,Retail,Yes,6,4
672,2023-08-28,1083,156,23,14,8,332.13,20,2125.63,NetBanking,Online,No,5,5
673,2023-07-19,1733,183,33,2,3,698.49,20,1676.38,Cash,Retail,Yes,5,5
674,2025-06-14,1493,120,43,18,3,719.2,0,2157.6,Cash,Online,Yes,3,1
675,2023-04-19,1392,112,50,9,1,144.98,10,130.48,Cash,Retail,No,2,2
676,2024-07-01,1229,163,37,20,8,90.54,10,651.89,Card,Retail,No,7,5
677,2025-05-26,1297,112,6,4,4,194.37,0,777.48,Card,Retail,Yes,2,5
678,2024-01-12,1754,33,1,10,6,764.17,20,3668.02,Card,Online,No,7,3
679,2025-02-28,1604,94,15,4,3,425.41,20,1020.98,NetBanking,Online,No,6,2
680,2025-04-15,1150,76,39,10,4,409.87,15,1393.56,Cash,Online,No,5,5
681,2024-12-06,1489,32,41,7,5,797.54,20,3190.16,NetBanking,Retail,No,1,3
682,2023-06-06,1717,184,48,2,4,681.49,5,2589.66,Cash,Retail,No,5,2
683,2023-01-23,1356,141,49,13,7,283.18,15,1684.92,NetBanking,Online,No,5,2
684,2024-12-18,1770,141,38,2,7,95.91,10,604.23,UPI,Retail,Yes,10,2
685,2024-03-28,1214,179,14,7,8,247.04,5,1877.5,Card,Retail,Yes,3,4
686,2024-03-13,1364,174,31,6,3,742.27,0,2226.81,Card,Online,No,10,4
687,2023-06-02,1246,161,26,16,7,211.1,0,1477.7,UPI,Online,No,2,4
688,2025-06-04,1376,167,1,4,7,234.67,15,1396.29,Card,Online,Yes,8,5
689,2023-08-19,1491,6,18,4,10,466.93,20,3735.44,Cash,Retail,No,7,3
690,2024-08-08,1189,33,26,1,2,273.68,20,437.89,NetBanking,Retail,Yes,9,5
691,2024-07-05,1674,183,8,6,2,607.74,5,1154.71,Cash,Online,No,6,1
692,2023-02-10,1089,33,36,9,10,180.86,5,1718.17,Card,Online,Yes,9,3
693,2024-01-08,1254,140,20,2,3,349.98,0,1049.94,UPI,Retail,Yes,10,4
694,2024-12-12,1620,81,35,17,9,730.41,10,5916.32,Cash,Online,Yes,4,1
695,2023-07-12,1137,37,39,18,5,687.75,5,3266.81,Cash,Retail,No,3,5
696,2024-03-08,1665,20,11,13,9,218.87,15,1674.36,NetBanking,Online,No,7,2
697,2024-07-02,1648,53,45,7,2,511.06,10,919.91,UPI,Online,No,3,3
698,2025-03-17,1253,112,5,9,7,40.21,20,225.18,Card,Online,No,2,3
699,2024-10-17,1149,23,15,9,6,729.21,10,3937.73,Card,Online,No,4,4
700,2023-04-18,1602,32,32,4,3,430.65,10,1162.75,UPI,Retail,No,10,1
701,2023-02-19,1185,44,23,18,6,758.28,15,3867.23,NetBanking,Retail,Yes,5,1
702,2024-12-04,1387,132,37,9,3,532.9,5,1518.76,Card,Retail,Yes,10,4
703,2024-12-24,1479,118,33,10,3,362.39,10,978.45,UPI,Retail,Yes,5,1
704,2023-11-09,1078,105,47,8,6,679.29,0,4075.74,Card,Online,Yes,2,3
705,2024-07-21,1693,127,33,5,1,770.49,15,654.92,NetBanking,Retail,Yes,7,1
706,2024-09-23,1767,49,23,8,1,577.04,20,461.63,Card,Retail,Yes,9,2
707,2023-06-29,1361,20,4,14,6,674.74,20,3238.75,NetBanking,Retail,Yes,6,1
708,2023-12-13,1297,174,20,16,4,668.75,0,2675.0,UPI,Retail,Yes,1,5
709,2024-02-08,1036,56,30,20,5,744.71,20,2978.84,NetBanking,Online,No,1,5
710,2024-04-16,1358,85,47,6,5,296.04,0,1480.2,NetBanking,Retail,Yes,2,4
711,2024-05-18,1420,51,8,16,2,432.7,5,822.13,Card,Online,No,4,4
712,2024-02-09,1549,96,18,4,5,304.31,5,1445.47,NetBanking,Retail,Yes,3,3
713,2025-02-04,1113,112,13,10,1,300.2,5,285.19,Card,Online,No,7,3
714,2023-02-02,1121,42,27,16,4,759.73,10,2735.03,NetBanking,Online,No,7,5
715,2025-01-13,1021,190,9,5,7,122.51,0,857.57,UPI,Online,Yes,1,3
716,2024-03-15,1288,153,32,3,1,358.78,10,322.9,NetBanking,Online,Yes,9,2
717,2023-09-13,1682,72,28,7,2,694.05,5,1318.69,NetBanking,Online,Yes,4,5
718,2024-10-06,1410,163,3,9,3,198.92,5,566.92,Cash,Online,No,1,5
719,2023-07-24,1313,24,45,8,1,316.68,20,253.34,Cash,Retail,No,8,1
720,2024-06-06,1372,110,18,12,1,257.35,10,231.62,NetBanking,Online,No,1,2
721,2023-02-11,1217,1,19,16,1,535.14,10,481.63,UPI,Online,No,3,3
722,2024-05-18,1685,94,1,18,6,257.4,0,1544.4,Cash,Retail,No,6,5
723,2024-06-25,1215,155,38,13,6,205.84,10,1111.54,Card,Online,Yes,10,1
724,2023-02-12,1101,151,5,18,4,170.48,15,579.63,UPI,Retail,No,4,5
725,2025-01-08,1563,40,46,9,1,119.71,15,101.75,UPI,Retail,No,2,4
726,2023-03-11,1022,124,11,20,7,428.53,20,2399.77,UPI,Online,No,1,5
727,2023-03-04,1506,178,44,18,4,597.76,15,2032.38,Card,Online,No,9,4
728,2024-07-29,1211,200,12,1,7,332.66,10,2095.76,Cash,Online,Yes,9,4
729,2024-05-30,1303,182,46,9,9,221.89,5,1897.16,Card,Online,Yes,1,5
730,2023-09-01,1136,75,18,2,1,518.9,10,467.01,Cash,Online,Yes,1,3
731,2024-10-09,1270,155,47,5,6,273.16,20,1311.17,NetBanking,Retail,No,1,1
732,2025-04-23,1180,92,17,1,4,589.77,10,2123.17,Card,Retail,No,10,5
733,2023-07-31,1595,114,41,13,4,272.93,5,1037.13,Cash,Retail,Yes,7,3
734,2023-06-01,1189,123,12,7,2,406.85,15,691.64,NetBanking,Online,No,1,3
735,2023-06-16,1071,46,10,3,7,556.15,5,3698.4,NetBanking,Online,No,7,1
736,2025-01-11,1617,135,7,13,3,586.88,0,1760.64,NetBanking,Online,Yes,1,1
737,2023-05-16,1013,64,1,4,2,228.77,20,366.03,UPI,Online,Yes,3,4
738,2025-02-16,1339,145,31,5,8,656.06,10,4723.63,Cash,Online,No,9,1
739,2023-01-22,1523,12,27,5,2,444.82,0,889.64,Card,Online,Yes,4,4
740,2024-01-30,1700,38,25,4,6,531.18,5,3027.73,NetBanking,Online,Yes,4,1
741,2023-10-16,1369,92,6,2,2,500.24,0,1000.48,Cash,Online,No,9,3
742,2024-09-06,1639,47,19,12,7,137.17,10,864.17,Card,Retail,No,6,3
743,2025-04-10,1796,183,42,5,2,635.31,5,1207.09,UPI,Online,No,8,4
744,2025-04-14,1148,18,6,11,2,470.72,10,847.3,Cash,Online,No,6,3
745,2024-05-21,1616,109,41,11,8,560.87,15,3813.92,Cash,Online,No,7,5
746,2024-05-24,1235,138,25,3,9,404.23,20,2910.46,NetBanking,Online,Yes,4,3
747,2023-01-03,1136,53,8,2,1,302.67,15,257.27,UPI,Retail,Yes,5,4
748,2023-05-28,1057,142,48,5,7,209.15,5,1390.85,Card,Online,No,1,4
749,2024-01-16,1488,14,39,6,2,536.94,0,1073.88,Card,Online,No,3,1
750,2023-09-08,1153,20,49,6,1,463.96,15,394.37,NetBanking,Online,No,8,4
751,2025-01-09,1293,87,8,5,8,629.49,0,5035.92,Card,Online,Yes,9,2
752,2023-01-12,1567,102,46,9,7,550.32,15,3274.4,UPI,Online,No,3,3
753,2023-04-05,1760,134,14,13,7,782.78,5,5205.49,Card,Online,No,3,5
754,2024-09-11,1389,20,11,2,8,392.38,15,2668.18,UPI,Retail,Yes,5,1
755,2023-04-17,1028,20,16,10,6,490.49,10,2648.65,Cash,Online,Yes,4,5
756,2023-01-12,1653,194,3,8,5,166.44,5,790.59,UPI,Online,Yes,10,4
757,2023-02-16,1008,13,23,10,6,92.7,10,500.58,NetBanking,Online,No,7,3
758,2023-05-13,1103,180,33,5,2,278.43,20,445.49,Card,Retail,No,10,1
759,2023-10-25,1640,42,6,8,3,552.25,0,1656.75,Cash,Online,Yes,9,5
760,2025-01-16,1458,156,9,11,9,745.58,10,6039.2,UPI,Retail,No,1,4
761,2023-09-02,1580,54,41,16,10,493.36,5,4686.92,Card,Online,Yes,5,5
762,2025-06-07,1173,23,19,6,8,93.41,10,672.55,Card,Retail,No,6,1
763,2023-03-14,1262,46,49,15,8,221.2,15,1504.16,Cash,Online,No,1,3
764,2025-05-29,1696,74,9,15,7,339.05,20,1898.68,UPI,Retail,No,2,4
765,2024-06-02,1635,116,42,2,5,704.38,0,3521.9,Cash,Online,Yes,2,3
766,2024-01-20,1228,41,25,15,10,331.44,0,3314.4,Card,Retail,No,8,5
767,2025-04-17,1406,120,50,14,2,86.94,0,173.88,Cash,Retail,No,2,3
768,2023-12-17,1117,155,18,15,8,185.86,15,1263.85,Card,Online,No,3,2
769,2023-11-24,1063,146,24,14,1,790.49,15,671.92,NetBanking,Online,Yes,4,1
770,2025-02-15,1085,176,10,3,7,230.48,5,1532.69,UPI,Retail,Yes,5,4
771,2025-06-11,1188,108,4,3,9,187.0,10,1514.7,NetBanking,Retail,No,3,2
772,2023-12-24,1713,108,28,12,8,390.89,5,2970.76,NetBanking,Online,Yes,2,5
773,2024-09-23,1014,38,10,15,6,537.97,10,2905.04,Cash,Retail,No,2,4
774,2023-09-27,1649,134,29,19,1,790.83,5,751.29,Card,Online,Yes,4,4
775,2024-12-14,1356,140,14,7,3,488.74,5,1392.91,Card,Retail,No,1,3
776,2023-11-11,1423,129,27,12,2,565.47,15,961.3,UPI,Retail,No,2,2
777,2024-04-14,1166,110,35,14,6,157.98,20,758.3,NetBanking,Retail,No,5,5
778,2025-05-27,1091,26,42,1,2,648.63,0,1297.26,NetBanking,Online,No,10,5
779,2023-04-13,1683,163,19,14,8,412.62,0,3300.96,Cash,Online,No,9,4
780,2023-04-28,1475,51,27,13,8,761.43,10,5482.3,Card,Retail,Yes,9,3
781,2023-10-02,1689,169,16,1,5,259.77,15,1104.02,NetBanking,Online,Yes,1,2
782,2025-03-20,1325,96,22,6,9,659.63,20,4749.34,NetBanking,Online,No,4,5
783,2024-10-21,1439,101,9,13,1,645.04,20,516.03,Cash,Retail,No,9,2
784,2024-03-23,1516,60,8,19,2,573.82,5,1090.26,NetBanking,Retail,Yes,6,2
785,2023-04-06,1156,24,2,20,1,361.19,20,288.95,Card,Retail,Yes,3,4
786,2024-10-11,1304,162,13,18,6,165.51,5,943.41,Cash,Retail,No,1,3
787,2023-03-26,1105,37,8,15,1,517.94,20,414.35,Card,Online,Yes,5,3
788,2023-07-04,1212,24,26,4,2,405.51,10,729.92,NetBanking,Online,No,2,4
789,2024-10-02,1321,20,41,15,4,556.12,15,1890.81,Cash,Online,No,1,2
790,2024-11-06,1351,146,23,16,10,686.75,0,6867.5,Card,Online,No,2,2
791,2024-09-12,1779,8,10,7,9,37.97,20,273.38,UPI,Online,Yes,1,3
792,2023-05-22,1274,57,18,16,2,587.64,5,1116.52,Cash,Online,No,9,3
793,2024-04-23,1197,191,17,6,8,360.13,15,2448.88,Cash,Retail,No,2,5
794,2025-03-23,1739,197,32,14,10,263.04,5,2498.88,NetBanking,Retail,No,6,5
795,2023-04-21,1361,156,24,3,7,354.86,20,1987.22,NetBanking,Online,Yes,9,3
796,2024-08-23,1360,105,26,1,5,491.03,20,1964.12,Card,Online,No,7,2
797,2024-01-02,1380,63,10,11,2,187.84,10,338.11,Card,Online,No,1,3
798,2023-08-07,1575,120,5,13,10,640.29,5,6082.75,UPI,Online,Yes,2,5
799,2023-10-12,1587,184,42,14,10,758.09,0,7580.9,NetBanking,Retail,No,4,2
800,2023-02-20,1431,127,8,4,8,56.5,10,406.8,NetBanking,Online,No,10,4
801,2023-08-31,1004,148,30,10,1,242.33,20,193.86,Cash,Retail,Yes,9,5
802,2023-02-10,1425,87,47,10,1,74.17,0,74.17,UPI,Retail,No,7,1
803,2024-07-23,1402,199,20,15,6,405.18,0,2431.08,NetBanking,Online,No,10,1
804,2023-01-30,1107,58,21,14,1,663.86,5,630.67,Cash,Online,Yes,4,3
805,2025-04-15,1265,138,3,4,1,748.61,0,748.61,Card,Retail,Yes,5,3
806,2024-12-05,1141,157,38,15,7,230.53,5,1533.02,Card,Online,No,3,5
807,2025-05-20,1540,106,16,19,8,541.22,20,3463.81,NetBanking,Retail,No,6,4
808,2023-08-20,1361,24,36,8,5,617.64,0,3088.2,Cash,Online,Yes,8,1
809,2023-08-06,1192,4,32,4,4,385.16,15,1309.54,UPI,Online,No,5,4
810,2024-11-02,1224,40,24,13,9,102.42,5,875.69,NetBanking,Online,No,4,1
811,2023-10-12,1663,109,7,5,3,555.29,20,1332.7,NetBanking,Online,Yes,4,1
812,2024-04-16,1463,48,23,9,5,42.3,20,169.2,Card,Online,No,7,2
813,2023-06-04,1054,102,29,9,9,356.06,10,2884.09,UPI,Online,Yes,7,4
814,2023-07-18,1282,76,34,20,4,334.1,20,1069.12,NetBanking,Retail,Yes,1,2
815,2023-04-24,1589,57,18,8,2,61.45,0,122.9,Card,Online,No,4,5
816,2024-12-17,1225,184,47,9,7,325.69,0,2279.83,NetBanking,Online,Yes,4,3
817,2024-10-14,1096,74,12,17,10,244.62,0,2446.2,NetBanking,Retail,Yes,3,3
818,2024-11-28,1145,18,1,16,3,166.13,15,423.63,NetBanking,Retail,Yes,3,3
819,2023-03-20,1597,44,1,16,1,483.32,15,410.82,Cash,Retail,Yes,1,1
820,2024-08-03,1515,175,11,5,5,671.58,20,2686.32,Card,Online,No,6,4
821,2024-05-17,1679,189,32,9,6,792.04,10,4277.02,UPI,Retail,Yes,6,3
822,2024-12-28,1495,86,8,9,9,624.13,20,4493.74,Card,Online,No,4,2
823,2024-01-01,1368,128,14,3,1,210.61,15,179.02,Cash,Retail,Yes,5,5
824,2024-04-05,1339,135,26,19,3,226.94,10,612.74,NetBanking,Retail,No,4,1
825,2024-08-16,1443,134,30,19,6,670.65,0,4023.9,UPI,Retail,Yes,1,4
826,2024-12-02,1296,38,40,18,8,551.12,20,3527.17,Cash,Retail,No,5,1
827,2025-03-29,1289,76,38,4,1,374.01,5,355.31,Card,Retail,No,1,4
828,2023-12-27,1358,170,19,17,1,58.92,5,55.97,Cash,Online,No,3,2
829,2024-03-18,1484,150,23,8,2,246.83,0,493.66,NetBanking,Retail,No,2,3
830,2023-11-06,1695,153,21,19,5,155.18,15,659.52,Cash,Online,No,3,4
831,2024-07-21,1580,52,41,15,5,257.9,10,1160.55,Cash,Retail,No,2,2
832,2024-06-23,1479,114,23,14,6,412.98,10,2230.09,NetBanking,Retail,No,8,1
833,2024-07-26,1629,7,20,8,7,88.97,5,591.65,UPI,Online,No,1,4
834,2023-05-09,1471,104,4,3,1,380.99,20,304.79,Card,Retail,Yes,6,5
835,2023-04-10,1062,75,8,19,10,395.54,10,3559.86,Card,Online,Yes,9,4
836,2023-05-20,1736,58,1,16,3,254.7,10,687.69,Cash,Online,Yes,1,2
837,2024-09-10,1106,31,31,1,9,95.55,5,816.95,NetBanking,Retail,Yes,2,3
838,2024-02-19,1266,124,40,15,3,659.81,20,1583.54,Card,Retail,Yes,1,2
839,2023-05-26,1205,191,31,16,4,153.2,20,490.24,UPI,Retail,Yes,10,4
840,2024-01-12,1475,171,27,14,5,325.13,0,1625.65,Cash,Online,No,8,1
841,2024-07-31,1660,100,42,20,1,472.82,0,472.82,NetBanking,Online,No,3,4
842,2025-01-10,1366,118,33,17,5,27.11,5,128.77,Cash,Retail,No,9,1
843,2023-06-28,1347,168,30,5,3,294.46,20,706.7,UPI,Retail,No,2,4
844,2024-01-21,1725,121,33,17,10,534.0,20,4272.0,UPI,Online,No,10,5
845,2023-12-23,1046,150,2,6,10,667.31,0,6673.1,Cash,Online,Yes,8,4
846,2023-11-28,1107,195,12,13,4,785.44,5,2984.67,NetBanking,Online,Yes,10,3
847,2023-04-28,1621,10,41,1,2,364.39,10,655.9,Cash,Retail,Yes,8,4
848,2023-05-17,1258,164,32,15,10,454.05,5,4313.47,UPI,Online,Yes,3,4
849,2025-04-13,1644,136,43,4,4,87.09,0,348.36,Cash,Online,Yes,1,3
850,2025-03-03,1348,105,12,17,10,446.33,0,4463.3,NetBanking,Online,Yes,10,4
851,2024-05-27,1141,91,5,15,6,502.41,20,2411.57,NetBanking,Retail,Yes,10,1
852,2023-05-11,1236,133,4,20,5,98.71,15,419.52,UPI,Online,Yes,5,3
853,2024-02-04,1294,181,5,18,6,73.0,5,416.1,Cash,Retail,No,10,1
854,2024-07-13,1668,179,2,2,2,474.56,10,854.21,UPI,Retail,No,4,3
855,2025-02-22,1775,16,43,2,3,179.3,10,484.11,Cash,Retail,Yes,10,5
856,2024-12-20,1426,196,39,20,1,289.76,0,289.76,Card,Retail,Yes,5,1
857,2023-04-17,1441,10,31,10,8,415.93,10,2994.7,Cash,Online,Yes,1,2
858,2024-07-01,1565,156,31,2,7,551.91,0,3863.37,NetBanking,Retail,Yes,7,4
859,2024-07-16,1376,36,23,7,2,361.6,20,578.56,UPI,Retail,Yes,4,2
860,2023-04-05,1581,151,3,1,1,197.16,20,157.73,Cash,Online,Yes,1,2
861,2024-03-25,1616,47,42,8,5,54.1,10,243.45,UPI,Online,No,8,1
862,2024-11-03,1210,20,32,12,2,215.16,20,344.26,Cash,Retail,No,6,5
863,2023-10-27,1326,168,45,18,4,430.94,10,1551.38,Card,Online,No,7,5
864,2024-05-12,1533,72,15,10,2,178.77,5,339.66,Cash,Online,No,3,1
865,2023-08-29,1116,179,2,16,8,526.93,15,3583.12,Card,Retail,No,10,4
866,2023-11-04,1393,22,32,1,1,237.69,20,190.15,NetBanking,Retail,No,1,2
867,2023-07-30,1053,98,43,10,3,534.74,20,1283.38,Card,Retail,Yes,10,3
868,2025-04-28,1349,68,47,20,10,188.9,0,1889.0,NetBanking,Retail,Yes,2,5
869,2024-02-02,1474,185,28,19,5,689.64,20,2758.56,UPI,Online,No,8,2
870,2023-05-16,1087,4,16,18,5,643.68,10,2896.56,UPI,Retail,No,1,5
871,2023-10-08,1012,93,8,10,5,534.2,20,2136.8,UPI,Retail,Yes,8,4
872,2023-01-18,1491,113,41,18,1,383.82,10,345.44,Cash,Retail,Yes,10,1
873,2023-10-11,1451,157,12,9,9,264.94,0,2384.46,UPI,Retail,No,3,2
874,2024-10-07,1238,45,8,2,3,699.57,0,2098.71,Cash,Retail,No,1,5
875,2025-01-04,1263,59,2,12,1,762.33,10,686.1,Card,Online,No,2,1
876,2024-06-03,1208,114,21,19,2,418.61,5,795.36,UPI,Retail,Yes,7,3
877,2023-05-27,1343,7,27,12,6,493.43,10,2664.52,NetBanking,Retail,Yes,3,3
878,2023-02-15,1108,75,39,7,3,731.26,0,2193.78,UPI,Retail,Yes,7,5
879,2023-02-03,1079,169,15,19,3,317.25,0,951.75,NetBanking,Online,Yes,10,4
880,2024-11-06,1199,135,37,10,9,363.99,10,2948.32,Cash,Retail,Yes,6,2
881,2024-04-11,1750,81,27,12,2,560.6,15,953.02,Card,Retail,Yes,6,4
882,2024-09-11,1583,59,9,18,8,633.32,5,4813.23,Cash,Retail,Yes,10,3
883,2025-03-25,1418,74,27,17,6,264.8,0,1588.8,Cash,Retail,Yes,3,4
884,2023-01-16,1728,43,31,4,2,346.53,20,554.45,Cash,Online,No,1,2
885,2023-03-16,1432,34,23,5,9,696.17,15,5325.7,NetBanking,Online,No,2,3
886,2025-04-24,1739,87,3,3,10,494.83,0,4948.3,UPI,Retail,No,8,4
887,2023-10-24,1741,194,50,19,8,566.09,5,4302.28,Card,Online,Yes,10,5
888,2024-01-14,1180,173,33,19,8,315.91,15,2148.19,UPI,Online,Yes,5,4
889,2023-12-16,1593,13,33,14,10,423.79,20,3390.32,UPI,Retail,No,6,2
890,2023-05-27,1588,11,40,11,4,355.82,10,1280.95,Card,Retail,No,3,1
891,2023-10-22,1295,71,17,20,8,362.36,5,2753.94,Card,Online,No,3,1
892,2023-07-31,1612,142,3,18,9,608.79,0,5479.11,Cash,Online,No,1,3
893,2023-07-28,1533,73,9,15,10,352.67,15,2997.7,UPI,Online,Yes,8,4
894,2024-05-20,1749,68,43,4,2,694.31,10,1249.76,UPI,Online,Yes,2,3
895,2023-06-10,1688,130,50,3,6,235.36,20,1129.73,UPI,Online,No,2,5
896,2023-11-22,1649,49,41,1,9,535.68,0,4821.12,Cash,Online,No,4,2
897,2023-09-29,1751,121,32,10,3,397.92,5,1134.07,Cash,Online,Yes,9,2
898,2023-01-04,1213,112,46,6,2,402.74,20,644.38,Card,Retail,No,10,4
899,2024-10-08,1543,150,43,6,4,517.42,15,1759.23,UPI,Online,No,8,4
900,2025-03-26,1492,162,19,4,7,486.32,20,2723.39,Cash,Online,No,7,4
901,2023-11-30,1326,64,43,4,7,110.34,15,656.52,UPI,Retail,Yes,8,4
902,2024-09-07,1519,106,14,14,4,42.59,10,153.32,Card,Retail,No,6,4
903,2024-02-05,1274,114,32,8,7,330.97,0,2316.79,UPI,Online,No,8,4
904,2023-08-15,1628,147,40,11,3,438.09,0,1314.27,Cash,Online,Yes,7,1
905,2025-03-10,1064,181,42,2,6,731.54,20,3511.39,Cash,Retail,Yes,3,5
906,2024-02-10,1382,184,22,14,4,246.35,5,936.13,Cash,Online,Yes,1,1
907,2025-02-12,1043,135,11,10,2,411.17,15,698.99,UPI,Online,Yes,4,1
908,2023-10-06,1671,192,26,5,2,654.14,15,1112.04,UPI,Online,Yes,2,5
909,2025-01-09,1619,181,10,4,7,35.72,20,200.03,NetBanking,Online,No,6,4
910,2024-06-08,1207,191,7,9,1,255.68,15,217.33,NetBanking,Retail,No,7,1
911,2023-08-16,1719,105,35,17,9,237.28,10,1921.97,Cash,Retail,Yes,8,4
912,2024-01-17,1229,196,37,1,9,577.37,15,4416.88,NetBanking,Online,No,6,4
913,2024-07-30,1097,28,36,6,5,279.3,0,1396.5,Cash,Retail,Yes,2,2
914,2024-02-17,1778,158,15,2,8,428.26,20,2740.86,NetBanking,Retail,No,5,3
915,2025-05-04,1613,39,27,1,1,270.73,20,216.58,UPI,Online,No,9,4
916,2023-11-17,1526,167,36,3,4,271.03,15,921.5,Card,Retail,Yes,7,2
